activo_corriente;capital_invertido;departamento;provincia;gastos_financieros;gastos_por_prestamos;deudas_corto_plazo;patrimonio_empresa;ganancia_operativa;total_activo;deudas_largo_plazo;total_pasivo_y_patrimonio;numero_empleados;ventas_netas;canal_principal;cantidad_canales_venta;vende_por_catalogo;vende_con_comisionistas;vende_a_domicilio;vende_en_linea;vende_en_ferias;vende_en_maquinas_venta;vende_en_tienda;otros_medios_venta;vende_por_telefono;uso_de_software;sobrevive_2años
4732065;2478553;15;1501;0;2252234.0;972383;5865724.375;326647.5;8069341.0;460772.5;8069341.0;24;4799464;9;0;False;False;False;False;False;False;False;False;False;False;True
3381426;2478553;15;1501;0;724929.0;40258;3341168.0;326647.5;3381426.0;0.0;3381426.0;10;7329812;3;0;False;False;False;False;False;False;False;False;False;False;True
6050602;1061615;15;1501;0;3051400.0;902255;4845193.0;326647.5;6197861.0;450413.0;6197861.0;10;7783903;1;2;False;True;False;False;False;False;True;False;False;True;True
2554270;2478553;15;1501;0;3047558.0;1353961;5119116.0;131217.0;11084124.0;460772.5;11084124.0;64;8432278;1;1;False;False;False;False;False;False;True;False;False;False;True
5971871;2478553;15;1501;0;1076499.0;1924942;4361613.0;132.0;6286555.0;0.0;6286555.0;13;2327529;1;1;False;False;False;False;False;False;True;False;False;True;True
4307661;2478553;15;1501;0;3007385.0;310586;3507149.0;0.0;4708481.0;460772.5;4708481.0;10;6492622;6;1;False;False;False;True;False;False;False;False;False;True;True
2239119;1822595;15;1501;0;1065996.0;685392;1388523.0;0.0;2514611.0;440696.0;2514611.0;5;8220102;4;1;False;True;False;False;False;False;False;False;False;False;True
1102160;392230;15;1501;0;476327.0;415063;704495.0;0.0;1119558.0;0.0;1119558.0;5;2231508;1;1;False;False;False;False;False;False;True;False;False;False;True
3465097;862288;15;1501;0;608260.0;526900;3388340.0;82340.0;3915240.0;0.0;3915240.0;4;8012082;1;3;False;False;False;True;False;False;True;False;True;False;True
2336943;2478553;15;1501;0;1584260.0;165167;3145518.0;326647.5;5235657.0;460772.5;5235657.0;19;8700803;7;2;False;False;False;False;False;True;True;False;False;False;True
1656016;2478553;15;1501;0;1381940.0;623928;3323035.0;189078.0;4171253.0;224290.0;4171253.0;17;8467121;7;1;False;False;False;False;False;True;False;False;False;True;True
3885149;2478553;15;1501;0;391486.0;0;3262225.0;326647.5;5088326.0;460772.5;5088326.0;8;4623464;1;1;False;False;False;False;False;False;True;False;False;False;True
2999483;581510;15;1501;0;1131802.0;1558672;2009358.0;280881.0;4101791.0;460772.5;4101791.0;10;9072114;1;1;False;False;False;False;False;False;True;False;False;False;True
2112676;616511;15;1501;0;1783681.0;425697;3991780.0;326647.5;4417477.0;0.0;4417477.0;1;7471968;7;1;False;False;False;False;False;True;False;False;False;False;True
2907986;2478553;15;1501;0;427616.0;2703502;258221.0;93432.0;2961723.0;0.0;2961723.0;22;8767705;4;2;False;True;False;False;False;False;False;False;True;True;True
861364;1147928;15;1501;0;1280157.0;118670;1308172.0;253122.0;1426842.0;0.0;1426842.0;6;7166276;7;2;False;False;False;False;False;True;True;False;False;False;True
1911706;1200000;15;1501;0;898451.0;1319054;991883.0;35691.0;2310937.0;0.0;2310937.0;11;3593805;4;3;True;True;False;False;False;False;False;False;True;True;True
6743695;2189084;15;1501;0;1763530.0;2491869;866105.0;34422.0;8699559.0;460772.5;8699559.0;13;8319110;4;1;False;True;False;False;False;False;False;False;False;False;True
3915602;300000;15;1501;0;3124625.0;3744365;660194.0;509.0;4404559.0;0.0;4404559.0;19;5392787;6;1;False;False;False;True;False;False;False;False;False;False;True
929459;264683;15;1501;0;1640770.0;236546;748735.0;308476.0;985281.0;0.0;985281.0;17;8615877;1;1;False;False;False;False;False;False;True;False;False;False;True
1808437;264683;15;1501;0;1447576.0;141922;1678824.0;17817.0;1820746.0;0.0;1820746.0;18;5880693;1;1;False;False;False;False;False;False;True;False;False;True;False
5460608;981314;15;1501;0;1833024.0;1304513;5865724.375;326647.5;7441987.0;26331.0;7441987.0;15;8660902;1;3;False;False;False;True;False;False;True;False;True;True;True
6613837;810389;15;1501;0;3281143.25;3127873;3527227.0;326647.5;6655100.0;0.0;6655100.0;93;8004253;2;2;False;False;True;False;True;False;False;False;False;False;True
8158541;2478553;15;1501;0;3281143.25;5277292;5865724.375;0.0;11533479.75;0.0;11533479.75;18;9083989;1;3;False;True;False;False;False;False;True;False;True;False;True
4453825;123362;15;1501;0;1650440.0;2044960;2709124.0;326647.5;6094938.0;460772.5;6094938.0;9;8168522;5;3;True;False;False;False;False;False;False;False;True;False;True
5574414;770000;15;1501;0;0.0;1405814;2728173.0;326647.5;7538492.0;460772.5;7538492.0;20;8373868;4;1;False;True;False;False;False;False;False;False;False;True;True
6460561;770;15;1501;0;1404829.0;3750175;2921954.0;18106.0;8572504.0;460772.5;8572504.0;20;4771963;9;0;False;False;False;False;False;False;False;False;False;False;True
991999;66223;15;1501;0;444324.0;988673;1156189.0;3256.0;2144862.0;0.0;2144862.0;9;3140419;1;1;False;False;False;False;False;False;True;False;False;True;True
4701290;75463;15;1501;0;659398.0;702029;4152757.0;20000.0;4854786.0;0.0;4854786.0;6;3398836;1;1;False;False;False;False;False;False;True;False;False;False;True
3919085;2020000;15;1501;0;707148.0;1964906;3465400.0;0.0;5430306.0;0.0;5430306.0;15;8014385;1;1;False;False;False;False;False;False;True;False;False;False;True
2776208;1983868;15;1501;0;431569.0;1756693;2342743.0;0.0;4099436.0;0.0;4099436.0;3;3923358;1;1;False;False;False;False;False;False;True;False;False;False;True
2182069;1300;15;1501;0;546117.0;562138;1690206.0;2.0;2272025.0;19681.0;2272025.0;13;2457196;1;1;False;False;False;False;False;False;True;False;False;False;True
967620;455711;15;1501;0;586249.0;1055498;695407.0;92698.0;1750905.0;0.0;1750905.0;25;7423221;1;1;False;False;False;False;False;False;True;False;False;False;True
3406068;2230000;15;1501;0;3281143.25;763734;3382385.0;16938.0;4195470.0;49351.0;4195470.0;70;6639363;1;1;False;False;False;False;False;False;True;False;False;True;True
3653117;2478553;15;1501;0;771302.0;1100798;5865724.375;0.0;8191346.0;460772.5;8191346.0;20;6969514;1;1;False;False;False;False;False;False;True;False;False;True;True
2447168;249998;15;1501;0;1278733.0;262697;2445902.0;326647.5;3093469.0;384870.0;3093469.0;6;8077162;1;1;False;False;False;False;False;False;True;False;False;True;True
2643405;2141568;15;1501;0;1295479.0;315596;2646875.0;306418.0;3199187.0;236716.0;3199187.0;22;8156707;1;1;False;False;False;False;False;False;True;False;False;True;True
8158541;148096;15;1501;0;1606572.0;2320964;5865724.375;326647.5;9772209.0;0.0;9772209.0;4;7793166;4;2;False;False;False;True;False;False;False;False;False;False;True
2440109;233545;15;1501;0;1421428.0;0;2675069.0;326647.5;2677557.0;2488.0;2677557.0;11;6954239;7;1;False;False;False;False;False;True;False;False;False;False;True
1113578;77750;15;1501;0;1885749.0;440632;997997.0;0.0;1438629.0;0.0;1438629.0;13;6309830;2;1;False;False;True;False;False;False;False;False;False;True;True
7936740;2478553;15;1501;0;753077.0;1569545;5865724.375;326647.5;7978314.0;0.0;7978314.0;15;8434047;2;2;False;False;True;False;False;False;True;False;False;False;True
8158541;2478553;15;1501;0;890273.0;2013818;5865724.375;312184.0;8802205.0;0.0;8802205.0;15;7506642;2;2;False;False;True;False;False;False;True;False;False;True;True
7941654;2478553;15;1501;0;395857.0;1214183;5865724.375;3296.0;8175828.0;0.0;8175828.0;15;4045009;2;2;False;False;True;False;False;False;True;False;False;False;True
4911311;917903;15;1501;0;577737.0;2683344;3199301.0;26202.0;5882645.0;0.0;5882645.0;26;5049502;1;1;False;False;False;False;False;False;True;False;False;False;True
2088078;51300;15;1501;0;1008620.0;147465;1817755.0;7.0;2388614.0;423394.0;2388614.0;11;5860137;9;0;False;False;False;False;False;False;False;False;False;False;True
4408351;900000;15;1501;0;1400254.0;1229360;3475401.0;5452.0;4704761.0;0.0;4704761.0;10;6377044;1;3;True;False;False;False;False;False;True;False;True;True;True
1234993;456178;15;1501;0;427055.0;724517;636648.0;15354.0;1361165.0;0.0;1361165.0;10;2521859;6;3;True;False;False;True;False;False;True;False;False;False;False
8158541;2478553;15;1501;0;1836642.0;5277292;5029474.0;0.0;11090403.0;0.0;11090403.0;19;7995603;5;3;True;False;True;False;False;False;False;False;True;True;True
8158541;2478553;15;1501;0;1836642.0;5277292;5029474.0;326647.5;11090403.0;0.0;11090403.0;19;7995603;0;0;True;True;True;True;True;True;True;True;True;False;False
2390887;377715;15;1501;0;899626.0;1276609;1208146.0;199296.0;2518375.0;33620.0;2518375.0;13;7361394;3;1;True;False;False;False;False;False;False;False;False;False;True
4145166;1520477;15;1501;0;511785.0;727010;4017346.0;1023.0;4744356.0;0.0;4744356.0;5;2540762;9;0;False;False;False;False;False;False;False;False;False;True;True
2576642;20000;15;1501;0;1118578.0;1097370;1235059.0;0.0;2743881.0;411452.0;2743881.0;15;5745468;2;1;False;False;True;False;False;False;False;False;False;True;True
3248021;1142496;15;1501;0;1360749.0;667131;2843694.0;326647.5;3510825.0;0.0;3510825.0;14;8440359;1;1;False;False;False;False;False;False;True;False;False;False;True
3955781;2478553;15;1501;0;1456800.0;1011652;3189520.0;326647.5;4201172.0;0.0;4201172.0;13;6920091;1;1;False;False;False;False;False;False;True;False;False;False;True
3955781;1142496;15;1501;0;1456800.0;1011652;3189520.0;0.0;4201172.0;0.0;4201172.0;13;6920091;0;0;True;True;True;True;True;True;True;True;True;False;True
2320376;1029491;15;1501;0;494913.0;1794570;1364383.0;22705.0;3522502.0;363549.0;3522502.0;8;5662402;4;2;False;True;False;False;False;False;True;False;False;False;True
8158541;457838;15;1501;0;861249.0;1434764;5719401.0;326647.5;11533479.75;460772.5;11533479.75;13;7311249;1;1;False;False;False;False;False;False;True;False;False;False;True
8158541;2478553;15;1501;0;1459408.0;396198;5865724.375;69582.0;11533479.75;17785.0;11533479.75;15;7047429;1;1;False;False;False;False;False;False;True;False;False;True;True
2719055;2452505;15;1501;0;1828201.0;69261;2935989.0;326647.5;3193272.0;188022.0;3193272.0;6;8807713;7;1;False;False;False;False;False;True;False;False;False;False;True
8158541;2478553;15;1501;0;737385.0;5277292;5865724.375;326647.5;11533479.75;0.0;11533479.75;6;8232684;7;1;False;False;False;False;False;True;False;False;False;True;True
3051968;874128;15;1501;0;1702337.0;2213612;1858747.0;27455.0;4072359.0;0.0;4072359.0;15;8050510;9;1;False;True;False;False;False;False;False;False;False;True;True
710442;270001;15;1501;0;1096039.0;138725;598976.0;4.0;737701.0;0.0;737701.0;12;6901215;1;3;True;False;False;False;False;False;True;False;True;False;False
2430397;130420;15;1501;0;551744.0;378783;2171558.0;0.0;2550341.0;0.0;2550341.0;6;4081885;9;1;True;False;False;False;False;False;False;False;False;False;True
2960287;1678900;15;1501;0;665489.0;2606179;2229450.0;326647.5;4835629.0;0.0;4835629.0;19;8494778;1;1;False;False;False;False;False;False;True;False;False;False;True
3392549;1678900;15;1501;0;673384.0;1941532;2706998.0;326647.5;4808577.0;160047.0;4808577.0;18;5609568;1;1;False;False;False;False;False;False;True;False;False;False;True
4602088;900000;15;1501;0;1500954.0;937897;4934022.0;0.0;5871919.0;0.0;5871919.0;9;8806982;1;1;False;False;False;False;False;False;True;False;False;False;True
8158541;2478553;15;1501;0;365362.0;4561212;5865724.375;13374.0;11533479.75;460772.5;11533479.75;11;4949609;1;2;True;False;False;False;False;False;True;False;False;False;True
6408956;2478553;15;1501;0;2201444.0;2117962;1959545.0;326647.5;6862935.0;460772.5;6862935.0;23;8521475;1;2;False;False;False;True;False;False;True;False;False;True;True
3544881;1344622;15;1501;0;1035008.0;808213;858780.0;5282.0;3606359.0;460772.5;3606359.0;14;3980761;1;1;False;False;False;False;False;False;True;False;False;True;True
4842972;29423;15;1501;0;613811.0;2892722;2252903.0;2.0;5274317.0;128692.0;5274317.0;8;7863958;1;1;False;False;False;False;False;False;True;False;False;False;True
2027161;90001;15;1501;0;1848833.0;1113892;3949470.0;326647.5;5067663.0;4301.0;5067663.0;8;7087004;1;1;False;False;False;False;False;False;True;False;False;False;True
8158541;1076427;15;1501;0;2547584.0;1009617;5865724.375;326647.5;11533479.75;460772.5;11533479.75;19;7185865;1;3;True;False;False;False;False;False;True;False;True;True;True
2659414;1778940;15;1501;0;382369.0;5277292;5865724.375;326647.5;11533479.75;0.0;11533479.75;13;382369;1;1;False;False;False;False;False;False;True;False;False;False;True
8158541;2478553;15;1501;0;3264778.0;5277292;5865724.375;0.0;11533479.75;460772.5;11533479.75;24;8595488;8;4;True;False;True;False;True;False;False;False;True;True;True
8158541;2478553;15;1501;0;3281143.25;5277292;5865724.375;326647.5;11533479.75;178472.0;11533479.75;14;7821122;8;4;True;False;True;False;True;False;False;False;True;False;True
8158541;2478553;15;1501;0;3281143.25;5277292;5865724.375;326647.5;11533479.75;460772.5;11533479.75;34;8068688;8;4;True;False;True;False;True;False;False;False;True;True;True
3577390;500;15;1501;0;914687.0;672544;5865724.375;147403.0;6807558.0;0.0;6807558.0;12;9063211;1;1;False;False;False;False;False;False;True;False;False;True;True
8158541;2478553;15;1501;0;3281143.25;5217723;5865724.375;326647.5;11533479.75;460772.5;11533479.75;10;8612916;9;3;True;False;False;False;False;False;True;True;False;True;True
8158541;2478553;15;1501;0;3281143.25;5277292;5865724.375;326647.5;11533479.75;0.0;11533479.75;16;7537450;9;2;False;False;False;False;True;False;False;True;False;True;True
4976141;1200400;15;1501;0;1683397.0;5277292;3916142.0;14414.0;9742189.0;0.0;9742189.0;3;8818123;6;1;False;False;False;True;False;False;False;False;False;False;True
4856171;2478553;15;1501;0;1220868.0;0;2881187.0;0.0;6078831.0;460772.5;6078831.0;13;5039001;1;4;True;False;True;False;False;False;True;False;True;False;True
2249829;2478553;15;1501;0;626863.0;129297;1537003.0;326647.5;3346300.0;460772.5;3346300.0;17;6996793;1;1;False;False;False;False;False;False;True;False;False;True;True
611935;650000;15;1501;0;955707.0;167175;2150121.0;193680.0;2329222.0;11926.0;2329222.0;20;7794837;1;1;False;False;False;False;False;False;True;False;False;True;True
2621561;413371;15;1501;0;2752048.0;3938200;2827228.0;326647.5;6765428.0;0.0;6765428.0;2;7210927;1;1;False;False;False;False;False;False;True;False;False;False;True
6242014;413569;15;1501;0;3281143.25;1608207;5095230.0;326647.5;6703437.0;0.0;6703437.0;10;8944584;9;1;False;False;False;False;False;False;False;True;False;False;True
3740045;1541837;15;1501;0;1372244.0;2674801;2044497.0;44764.0;4804643.0;85345.0;4804643.0;24;6748884;1;1;False;False;False;False;False;False;True;False;False;False;True
416348;536444;15;1501;0;507237.0;826108;779892.0;63314.0;1606000.0;0.0;1606000.0;9;8387056;1;1;False;False;False;False;False;False;True;False;False;False;True
5662801;2478553;15;1501;0;1588858.0;5124601;5865724.375;0.0;11533479.75;460772.5;11533479.75;20;6785631;1;4;False;False;False;True;False;False;True;False;True;False;False
7586670;2006105;15;1501;0;3281143.25;4547384;5865724.375;0.0;11533479.75;460772.5;11533479.75;70;7584261;1;3;False;True;False;False;False;False;True;False;True;False;True
2151184;1118270;15;1501;0;663350.0;339977;2575950.0;169982.0;2915927.0;0.0;2915927.0;20;7126556;9;1;False;False;False;False;False;False;False;True;False;False;True
965173;121800;15;1501;0;790833.0;17724;1462164.0;289093.0;1493151.0;13263.0;1493151.0;8;8988482;7;1;False;False;False;False;False;True;False;False;False;False;True
965173;121800;15;1501;0;790833.0;17724;1462164.0;0.0;1493151.0;13263.0;1493151.0;14;8988482;7;1;False;False;False;False;False;True;False;False;False;True;True
4517690;1230795;15;1501;0;2080200.0;1336429;5865724.375;326647.5;10656561.0;26559.0;10656561.0;13;5191475;1;1;False;False;False;False;False;False;True;False;False;True;True
2181802;800000;15;1501;0;979404.0;2651296;1186141.0;299231.0;3837437.0;0.0;3837437.0;9;8025734;1;1;False;False;False;False;False;False;True;False;False;True;True
1129047;300000;15;1501;0;2187672.0;598697;924104.0;144468.0;2347362.0;460772.5;2347362.0;21;7180808;1;1;False;False;False;False;False;False;True;False;False;True;True
7349574;2097580;15;1501;0;2743399.0;5277292;3917258.0;24.0;9340267.0;0.0;9340267.0;9;4838153;9;1;True;False;False;False;False;False;False;False;False;False;True
1658921;1344722;15;1501;0;1092416.0;273796;1619486.0;96884.0;1893282.0;0.0;1893282.0;16;6776259;7;2;False;False;False;False;False;True;False;True;False;True;True
1189894;1743662;15;1501;0;700388.0;640278;2592896.0;0.0;3233174.0;0.0;3233174.0;12;5793579;1;1;False;False;False;False;False;False;True;False;False;True;True
7116157;2478553;15;1501;0;2117926.0;2632655;5040920.0;326647.5;7673575.0;0.0;7673575.0;27;7322142;1;4;False;False;True;False;False;False;True;False;True;True;True
7116157;2478553;15;1501;0;2117926.0;2632655;5040920.0;70484.0;7673575.0;0.0;7673575.0;27;7322142;0;0;True;True;True;True;True;True;True;True;True;True;False
8158541;202639;15;1501;0;1995730.0;558158;5865724.375;326647.5;11533479.75;0.0;11533479.75;7;7446580;5;3;False;False;False;True;False;False;True;False;True;True;False
8158541;202639;15;1501;0;1446606.0;257008;5865724.375;23154.0;11533479.75;0.0;11533479.75;10;6817163;1;1;False;False;False;False;False;False;True;False;False;True;True
4850644;2478553;15;1501;0;1956887.0;515095;5502194.0;326647.5;7490308.0;460772.5;7490308.0;3;8402468;7;2;False;False;False;False;False;True;True;False;False;True;True
4731886;710980;15;1501;0;2633538.0;3237285;1874894.0;280412.0;5112179.0;0.0;5112179.0;35;8190562;4;4;True;True;False;False;True;False;False;False;True;False;True
3058394;2478553;15;1501;0;3281143.25;4262749;2766282.0;326647.5;10689445.0;460772.5;10689445.0;13;7076026;6;2;False;True;False;True;False;False;False;False;False;False;True
6378737;807322;15;1501;0;415747.0;4615;2957004.0;0.0;6858651.0;460772.5;6858651.0;3;5471409;1;1;False;False;False;False;False;False;True;False;False;False;True
2280250;31064;15;1501;0;666418.0;339236;2013002.0;0.0;2352238.0;0.0;2352238.0;9;2797516;1;1;False;False;False;False;False;False;True;False;False;False;True
4291469;1996000;15;1501;0;3281143.25;567643;4212007.0;13606.0;4866381.0;86731.0;4866381.0;40;7854901;9;0;False;False;False;False;False;False;False;False;False;True;True
1201246;1635563;15;1501;0;1295245.0;1386183;3775012.0;48930.0;5161195.0;0.0;5161195.0;10;5910743;7;1;False;False;False;False;False;True;False;False;False;False;True
1377229;774180;15;1501;0;1314614.0;826284;1207697.0;446.0;2033981.0;0.0;2033981.0;21;8214193;7;1;False;False;False;False;False;True;False;False;False;True;True
3985841;1653319;15;1501;0;635223.0;277267;5683725.0;326647.5;6295709.0;334717.0;6295709.0;4;7060728;7;2;False;False;False;False;False;True;True;False;False;True;True
2265183;558773;15;1501;0;1198225.0;885987;1741585.0;326647.5;2627572.0;0.0;2627572.0;3;6897787;7;1;False;False;False;False;False;True;False;False;False;False;False
8158541;140509;15;1501;0;751558.0;107432;5865724.375;0.0;10852995.0;0.0;10852995.0;10;6719716;1;1;False;False;False;False;False;False;True;False;False;False;True
2820004;1032613;15;1501;0;1423949.0;1591499;3141063.0;326647.5;4732562.0;0.0;4732562.0;2;7648661;7;1;False;False;False;False;False;True;False;False;False;False;True
2820004;1032613;15;1501;0;1423949.0;1591499;3141063.0;2336.0;4732562.0;0.0;4732562.0;15;7648661;0;0;True;True;True;True;True;True;True;True;True;False;False
1097166;156232;15;1501;0;449778.0;111493;1706921.0;0.0;1819882.0;1468.0;1819882.0;7;3477521;1;1;False;False;False;False;False;False;True;False;False;True;True
2389350;1506118;15;1501;0;2273541.0;179126;3675670.0;164494.0;3900982.0;46186.0;3900982.0;20;8579451;7;1;False;False;False;False;False;True;False;False;False;True;True
8158541;2478553;15;1501;0;3281143.25;4481940;2582379.0;326647.5;11533479.75;460772.5;11533479.75;14;5866731;3;2;True;False;False;False;False;False;False;False;True;False;True
4296161;1;15;1501;0;694758.0;1385720;2913582.0;0.0;4299302.0;0.0;4299302.0;5;7943611;1;3;True;False;False;True;False;False;True;False;False;False;True
8158541;2478553;15;1501;0;3281143.25;5277292;2174867.0;0.0;11533479.75;0.0;11533479.75;66;6433188;9;3;True;False;False;False;False;False;False;True;True;False;True
8158541;2478553;15;1501;0;1764724.0;5277292;0.0;209251.0;11381654.0;0.0;11381654.0;100;2467833;6;4;True;False;False;True;False;False;True;False;True;True;False
2104749;2478553;15;1501;0;2519209.0;5277292;0.0;326647.5;11533479.75;460772.5;11533479.75;4;6577781;9;1;False;False;False;False;False;False;False;True;False;False;True
2258474;415512;15;1501;0;810574.0;163883;96580.0;0.0;2402163.0;460772.5;2402163.0;8;7008439;2;2;False;False;True;True;False;False;False;False;False;False;True
1172294;372312;15;1501;0;596638.0;1516328;0.0;0.0;1322458.0;0.0;1322458.0;15;4631629;1;1;False;False;False;False;False;False;True;False;False;True;False
1785630;2478553;15;1501;0;1031566.0;2181296;0.0;9829.0;1795260.0;0.0;1795260.0;5;5136515;5;1;False;False;False;False;False;False;False;False;True;False;False
628616;88273;15;1501;0;513111.0;580560;2897900.0;71454.0;3483460.0;5000.0;3483460.0;7;8994210;9;1;False;False;False;False;False;False;False;True;False;False;True
1383354;20000;15;1501;0;235392.0;1360529;616373.0;0.0;1976902.0;0.0;1976902.0;3;3733303;1;1;False;False;False;False;False;False;True;False;False;False;True
3380096;1636000;15;1501;0;1239731.0;3961109;5865724.375;221096.0;11533479.75;224769.0;11533479.75;12;7660563;5;2;False;False;False;False;False;False;False;False;True;True;True
4156391;1518725;15;1501;0;2499775.0;4698361;3427129.0;30076.0;8608654.0;460772.5;8608654.0;65;7578596;4;2;False;True;False;False;False;False;True;False;False;True;True
1071559;500000;15;1501;0;594478.0;32900;1403501.0;0.0;1436401.0;0.0;1436401.0;8;7316883;2;1;False;False;True;False;False;False;False;False;False;False;True
643791;152557;15;1501;0;643650.0;506313;712924.0;0.0;1219237.0;0.0;1219237.0;9;4803986;7;1;False;False;False;False;False;True;False;False;False;False;False
5567682;2478553;15;1501;0;2655167.0;5277292;0.0;34.0;8062891.0;460772.5;8062891.0;14;3678545;1;2;False;True;False;False;False;False;True;False;False;True;True
8158541;2478553;15;1501;0;3281143.25;5277292;5865724.375;326647.5;11533479.75;0.0;11533479.75;18;8257904;1;5;True;False;False;True;False;False;True;False;True;False;False
8158541;2478553;15;1501;0;1683596.0;2513385;5865724.375;326647.5;11533479.75;0.0;11533479.75;2;3052155;1;1;False;False;False;False;False;False;True;False;False;False;True
1045157;564700;15;1501;0;994348.0;77605;1308504.0;326647.5;1386109.0;0.0;1386109.0;4;6950131;1;1;False;False;False;False;False;False;True;False;False;True;True
1511428;2200000;15;1501;0;1843274.0;84813;3109264.0;270436.0;3302988.0;108911.0;3302988.0;14;6916400;7;1;False;False;False;False;False;True;False;False;False;False;True
1121228;46822;15;1501;0;276883.0;32819;1201149.0;10.0;1233968.0;0.0;1233968.0;6;2205508;7;2;False;False;False;False;False;True;True;False;False;True;False
2761376;1000000;15;1501;0;1666198.0;1306170;2256098.0;326647.5;3725000.0;162732.0;3725000.0;16;7996347;9;1;False;False;False;False;False;False;False;True;False;False;True
2397452;1000000;15;1501;0;1179369.0;1019073;2264926.0;69748.0;3283999.0;0.0;3283999.0;5;8028496;1;1;False;False;False;False;False;False;True;False;False;False;True
1842772;315631;15;1501;0;1337853.0;2002662;1850448.0;0.0;3853110.0;0.0;3853110.0;42;7732863;7;1;False;False;False;False;False;True;False;False;False;False;True
1842772;1848200;15;1501;0;1337853.0;2002662;1850448.0;0.0;3853110.0;0.0;3853110.0;42;7732863;0;0;True;True;True;True;True;True;True;True;True;False;False
5201237;1009898;15;1501;0;2438259.0;3777619;4110322.0;326647.5;7887941.0;0.0;7887941.0;18;8238124;1;3;True;False;False;False;False;False;True;False;True;False;True
3418049;1009898;15;1501;0;2370923.0;533314;4407279.0;56500.0;4940593.0;0.0;4940593.0;18;7188902;1;1;False;False;False;False;False;False;True;False;False;False;True
1893271;313379;15;1501;0;2378707.0;740835;3737933.0;326647.5;4478768.0;0.0;4478768.0;5;7875635;7;1;False;False;False;False;False;True;False;False;False;False;False
2433906;92398;15;1501;0;2061230.0;156819;2480092.0;326647.5;2636911.0;0.0;2636911.0;10;7912559;7;1;False;False;False;False;False;True;False;False;False;False;True
1061184;557374;15;1501;0;422520.0;320115;741069.0;0.0;1061184.0;0.0;1061184.0;6;2581904;1;1;False;False;False;False;False;False;True;False;False;False;True
714199;539745;15;1501;0;1382917.0;1106664;1589741.0;326647.5;5062636.0;460772.5;5062636.0;13;6054904;1;1;False;False;False;False;False;False;True;False;False;False;True
8158541;2478553;15;1501;0;449863.0;5277292;5865724.375;326647.5;11533479.75;460772.5;11533479.75;91;842747;1;1;False;False;False;False;False;False;True;False;False;False;True
3526150;400000;15;1501;0;3281143.25;781173;3176381.0;280.0;3957554.0;0.0;3957554.0;21;8479527;1;1;False;False;False;False;False;False;True;False;False;True;True
7479968;682541;15;1501;0;1017063.0;1597402;5865724.375;0.0;8382197.0;0.0;8382197.0;9;6591501;1;1;False;False;False;False;False;False;True;False;False;True;True
2321277;1005356;15;1501;0;1420432.0;2974629;5865724.375;136736.0;10152639.0;0.0;10152639.0;16;6918824;1;1;False;False;False;False;False;False;True;False;False;True;True
5387764;602153;15;1501;0;3160914.0;3383384;5865724.375;39043.0;9738185.0;0.0;9738185.0;8;8067898;4;1;False;True;False;False;False;False;False;False;False;False;True
7714603;1808289;15;1501;0;2018597.0;5277292;4091355.0;0.0;10012826.0;187402.0;10012826.0;14;9064696;5;2;False;False;False;False;False;False;True;False;True;True;True
2733908;193812;15;1501;0;792870.0;33063;2941382.0;241512.0;2974445.0;0.0;2974445.0;12;5811067;1;1;False;False;False;False;False;False;True;False;False;False;True
2560432;1915010;15;1501;0;955522.0;290172;3196398.0;0.0;3801382.0;314812.0;3801382.0;5;6652244;1;1;False;False;False;False;False;False;True;False;False;False;True
1695369;2478553;15;1501;0;104.0;337180;4494785.0;22725.0;8541367.0;460772.5;8541367.0;14;149284;5;1;False;False;False;False;False;False;False;False;True;True;True
5111529;1603894;15;1501;0;2047082.0;153091;5084122.0;326647.5;5647813.0;410600.0;5647813.0;15;8293976;7;1;False;False;False;False;False;True;False;False;False;True;True
2383619;2085000;15;1501;0;1035076.0;283100;3728401.0;1148.0;4011501.0;0.0;4011501.0;12;8131108;7;1;False;False;False;False;False;True;False;False;False;True;True
3634700;665000;15;1501;0;824693.0;50473;4084353.0;36000.0;4134826.0;0.0;4134826.0;4;7224003;1;1;False;False;False;False;False;False;True;False;False;False;True
2143277;853975;15;1501;0;1668542.0;0;2582308.0;326647.5;2920426.0;338118.0;2920426.0;16;7090583;1;1;False;False;False;False;False;False;True;False;False;False;True
2090436;258629;15;1501;0;1282390.0;364117;2176379.0;56481.0;2540496.0;0.0;2540496.0;8;7340991;1;1;False;False;False;False;False;False;True;False;False;False;True
2920755;79258;15;1501;0;902085.0;311913;2994415.0;1076.0;3306328.0;0.0;3306328.0;6;5862844;1;1;False;False;False;False;False;False;True;False;False;False;True
1182459;100383;15;1501;0;285904.0;232900;981095.0;3002.0;1285273.0;71278.0;1285273.0;11;7791692;1;1;False;False;False;False;False;False;True;False;False;False;True
8158541;2000000;15;1501;0;1918224.0;3359264;5865724.375;108873.0;11533479.75;460772.5;11533479.75;11;6130386;6;1;False;False;False;True;False;False;False;False;False;True;True
5011720;2200301;15;1501;0;1854896.0;3854954;3710320.0;326647.5;7616036.0;50762.0;7616036.0;58;7117002;1;1;False;False;False;False;False;False;True;False;False;True;True
6737780;1163202;15;1501;0;2481384.0;2748889;4678665.0;326647.5;10287585.0;460772.5;10287585.0;17;6906897;9;1;False;False;False;False;False;False;False;True;False;False;True
